USER_ID,AGE_GROUP,GENDER,HAS_GENDER_REPORTED,REGION,YEAR_PATH_STARTED,FIRST_YEAR,IS_RETURNING_STUDENT
U-6408414416635611753,25-29 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U-5098454473410763507,35-39 ans,M,True,Île-de-France,2023,2022,True
U8286562326334287924,30-34 ans,F,True,Île-de-France,2025,2025,False
U-4116261182171845075,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-5085999140823426035,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-5549091118401071078,35-39 ans,Non renseigné,False,DROM,2023,2023,False
U-4502170721673275827,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2023,2023,False
U5194063891378318818,25-29 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U-2801414483103080681,35-39 ans,M,True,DROM,2022,2022,False
U-5914934719251559214,20-24 ans,M,True,Île-de-France,2025,2023,True
U-7218696066993962046,30-34 ans,F,True,Île-de-France,2022,2022,False
U-6592287617259003164,20-24 ans,M,True,Île-de-France,2025,2025,False
U-614066908805246579,40-44 ans,Non renseigné,False,Île-de-France,2024,2022,True
U-8875755366108970222,45-49 ans,Non renseigné,False,Île-de-France,2022,2022,False
U589627548800051828,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-8555840316299994883,45-49 ans,F,True,Pays de la Loire,2022,2022,False
U809953164714595293,35-39 ans,F,True,Île-de-France,2023,2023,False
U8752551900384402620,25-29 ans,M,True,Pays de la Loire,2025,2025,False
U-210434267889715226,35-39 ans,M,True,Occitanie,2022,2022,False
U5800357845413018595,35-39 ans,F,True,Bretagne,2023,2023,False
U-5715304427937206562,45-49 ans,F,True,Auvergne-Rhône-Alpes,2024,2024,False
U2889241507308909592,20-24 ans,M,True,Centre-Val de Loire,2023,2023,False
U2201037768259199222,45-49 ans,M,True,Île-de-France,2024,2024,False
U-5131306189103639066,35-39 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U996800558554721866,35-39 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U141988200375850257,30-34 ans,M,True,Centre-Val de Loire,2022,2022,False
U-8282816209185971427,20-24 ans,Non renseigné,False,Île-de-France,2023,2023,False
U7530787623158416589,50-54 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-4226608761479192671,50-54 ans,M,True,Pays de la Loire,2022,2022,False
U-3456810016181916680,20-24 ans,M,True,Centre-Val de Loire,2022,2022,False
U-84193462517758681,30-34 ans,M,True,DROM,2022,2022,False
U-5734645593340591634,20-24 ans,M,True,Hauts-de-France,2023,2023,False
U3725138737310258958,30-34 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U472791092548548851,25-29 ans,M,True,Grand Est,2024,2024,False
U1780461919448077352,40-44 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U135538581711404385,40-44 ans,Non renseigné,False,Île-de-France,2022,2022,False
U1250315475746265410,30-34 ans,M,True,Île-de-France,2023,2023,False
U5092243528272289280,30-34 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U8063044027070764196,20-24 ans,M,True,Bretagne,2024,2024,False
U-7976245549245591469,40-44 ans,M,True,Normandie,2024,2024,False
U-5117461717004596247,30-34 ans,F,True,Occitanie,2024,2024,False
U5149496123426770521,50-54 ans,M,True,Île-de-France,2023,2023,False
U-8037787106668686798,35-39 ans,M,True,Pays de la Loire,2024,2024,False
U-4121946905543932080,25-29 ans,F,True,Île-de-France,2025,2025,False
U-7120811284821738077,40-44 ans,F,True,Centre-Val de Loire,2024,2024,False
U7823810759252741399,50-54 ans,M,True,Île-de-France,2022,2022,False
U8781157012811453243,25-29 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2023,2023,False
U-8685129035711286739,20-24 ans,M,True,Hauts-de-France,2024,2024,False
U6985258364061038781,35-39 ans,M,True,Île-de-France,2022,2022,False
U4646499085658145234,25-29 ans,F,True,Auvergne-Rhône-Alpes,2024,2024,False
U-5131466007307855333,30-34 ans,M,True,Hauts-de-France,2023,2023,False
U-3412892008983776104,45-49 ans,M,True,Bretagne,2022,2022,False
U2444870213573549181,35-39 ans,Non renseigné,False,Île-de-France,2023,2023,False
U3159828428096582777,25-29 ans,Non renseigné,False,Pays de la Loire,2023,2023,False
U8095180178985260334,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-5848020405817350433,30-34 ans,F,True,Occitanie,2022,2022,False
U-6279792117241042866,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U430011837533822498,40-44 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2023,True
U7417899046314957264,25-29 ans,M,True,Centre-Val de Loire,2024,2024,False
U-9025419077941386833,40-44 ans,M,True,DROM,2022,2022,False
U-6704736651283654361,35-39 ans,F,True,Île-de-France,2023,2023,False
U3370265433546314746,40-44 ans,M,True,Île-de-France,2023,2023,False
U3912364801900516782,35-39 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U-1156373360633841009,25-29 ans,M,True,Hauts-de-France,2023,2023,False
U-4555598368366492658,25-29 ans,F,True,Île-de-France,2024,2024,False
U-8145114272836051146,35-39 ans,M,True,Île-de-France,2025,2023,True
U8898325571175007626,50-54 ans,Non renseigné,False,Île-de-France,2022,2022,False
U6353049976021792342,45-49 ans,M,True,Hauts-de-France,2025,2025,False
U-5673359322462154101,35-39 ans,M,True,Île-de-France,2023,2023,False
U1286586168053371090,20-24 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-4148830357035952061,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U1633268812896363493,45-49 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2023,2022,True
U7316084377269375608,35-39 ans,M,True,Occitanie,2022,2022,False
U-6713709792799843044,35-39 ans,F,True,Île-de-France,2022,2022,False
U-894745737510648056,35-39 ans,F,True,Auvergne-Rhône-Alpes,2023,2023,False
U-5140407633425932362,40-44 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U-4119920636287037152,30-34 ans,F,True,Bretagne,2023,2023,False
U1708388149848831288,50-54 ans,F,True,Pays de la Loire,2022,2022,False
U-5737173329578323691,55-59 ans,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U8517548583471104844,35-39 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U7887640645235837347,35-39 ans,F,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U-5330712987605294328,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U2836271524057561158,40-44 ans,F,True,Île-de-France,2023,2023,False
U-8239484255387818503,30-34 ans,M,True,Île-de-France,2025,2022,True
U-7943368953272220875,20-24 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U4410921623283131072,20-24 ans,M,True,Bretagne,2024,2022,True
U-5184183336430893262,25-29 ans,M,True,Île-de-France,2025,2025,False
U-3400260043800102585,55-59 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-8476202290700626764,40-44 ans,F,True,Île-de-France,2024,2024,False
U-6530690660917229568,30-34 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-7195784318481297824,60 ans ou plus,Non renseigné,False,Île-de-France,2022,2022,False
U-6519034861514398053,30-34 ans,F,True,Occitanie,2024,2024,False
U-5902390618625126956,25-29 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U383058632713860021,45-49 ans,M,True,Île-de-France,2023,2023,False
U3580820987784420841,25-29 ans,M,True,Île-de-France,2024,2024,False
U5226702401420346162,55-59 ans,M,True,Occitanie,2022,2022,False
U-8475714712248351609,40-44 ans,Non renseigné,False,Bretagne,2023,2023,False
U-2507876548418913625,40-44 ans,M,True,Centre-Val de Loire,2022,2022,False
U9002590464084754175,30-34 ans,M,True,Hauts-de-France,2022,2022,False
U4077394578620239738,45-49 ans,F,True,Île-de-France,2025,2025,False
U1809289966313350481,55-59 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2023,2022,True
U-1715835566847899409,40-44 ans,M,True,Île-de-France,2023,2023,False
U5325564311927367400,40-44 ans,F,True,Nouvelle-Aquitaine,2022,2022,False
U5693646232908516221,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2023,2022,True
U-4426516691047110864,25-29 ans,M,True,Pays de la Loire,2024,2022,True
U-863220404710526574,30-34 ans,M,True,Hauts-de-France,2025,2025,False
U5373441494093939328,30-34 ans,Non renseigné,False,Pays de la Loire,2024,2023,True
U-5504425121434423266,35-39 ans,Non renseigné,False,Grand Est,2022,2022,False
U-1954875276071010688,25-29 ans,M,True,Hauts-de-France,2023,2023,False
U7612639006524775257,50-54 ans,M,True,Hauts-de-France,2024,2024,False
U-4523787644893009474,30-34 ans,M,True,Île-de-France,2023,2023,False
U7058545111723829636,45-49 ans,M,True,Occitanie,2025,2025,False
U-7584161457846831018,55-59 ans,M,True,Île-de-France,2022,2022,False
U-3347253060164140959,50-54 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U-4351694444438280706,45-49 ans,F,True,Île-de-France,2022,2022,False
U6062140543196372358,35-39 ans,F,True,Pays de la Loire,2022,2022,False
U1957897239007940192,25-29 ans,M,True,Bretagne,2024,2024,False
U-8789236378322809508,30-34 ans,F,True,Auvergne-Rhône-Alpes,2025,2022,True
U7863431757418085669,40-44 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U-9198803007626908050,45-49 ans,M,True,Île-de-France,2023,2023,False
U875763339988182685,55-59 ans,F,True,Occitanie,2022,2022,False
U-374994716183226596,20-24 ans,F,True,Bretagne,2024,2024,False
U503310855870981639,35-39 ans,M,True,Centre-Val de Loire,2025,2025,False
U1213940455107586386,60 ans ou plus,Non renseigné,False,Île-de-France,2023,2023,False
U-5557161226458408529,45-49 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U305197306896934056,25-29 ans,M,True,Île-de-France,2022,2022,False
U-6396805421992842275,45-49 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U7641129830576896866,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-7510524969231967764,50-54 ans,F,True,Île-de-France,2022,2022,False
U1569518258423483011,25-29 ans,F,True,Île-de-France,2024,2024,False
U-8936586752860713592,35-39 ans,M,True,Île-de-France,2025,2025,False
U8490606894378997159,35-39 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U1589640439743994521,35-39 ans,Non renseigné,False,Centre-Val de Loire,2022,2022,False
U-2616369683271526258,50-54 ans,M,True,Nouvelle-Aquitaine,2024,2024,False
U-2283830123104814970,30-34 ans,M,True,Hauts-de-France,2023,2022,True
U6802961072989582228,40-44 ans,M,True,Île-de-France,2022,2022,False
U6339292509334780608,20-24 ans,M,True,Pays de la Loire,2025,2025,False
U4467492368864865180,40-44 ans,F,True,Hauts-de-France,2023,2022,True
U1582485233666770452,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-8534565187110205076,50-54 ans,Non renseigné,False,Hauts-de-France,2025,2023,True
U-6116245283879707380,30-34 ans,F,True,Île-de-France,2024,2022,True
U8592441510459423957,45-49 ans,F,True,Île-de-France,2025,2025,False
U2067324267771122816,25-29 ans,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U-7000653266605173678,30-34 ans,Non renseigné,False,Hauts-de-France,2025,2022,True
U1408235040225703869,35-39 ans,F,True,Île-de-France,2023,2023,False
U-6467965933213702233,25-29 ans,F,True,Île-de-France,2024,2024,False
U4210899518055453773,30-34 ans,M,True,Île-de-France,2022,2022,False
U-7465703016155098851,25-29 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-6481023911310329521,25-29 ans,M,True,Grand Est,2025,2024,True
U-7786922198019437638,35-39 ans,F,True,Île-de-France,2024,2024,False
U8138638521844431138,45-49 ans,F,True,Île-de-France,2023,2023,False
U-7579348643828467032,30-34 ans,M,True,Île-de-France,2022,2022,False
U5965815296142375568,30-34 ans,M,True,Île-de-France,2024,2023,True
U-6491316084615798423,30-34 ans,F,True,Île-de-France,2024,2024,False
U7759356805164568479,35-39 ans,F,True,Île-de-France,2022,2022,False
U-6938693649333155336,30-34 ans,F,True,Île-de-France,2024,2024,False
U-1870851246711160372,35-39 ans,M,True,Pays de la Loire,2022,2022,False
U-3562745488396154763,35-39 ans,F,True,Île-de-France,2025,2025,False
U-1750515728258027049,60 ans ou plus,M,True,Île-de-France,2022,2022,False
U-4353050636711995704,30-34 ans,M,True,Bretagne,2024,2024,False
U-7496215970729365867,40-44 ans,M,True,Île-de-France,2025,2025,False
U5515177358587108210,30-34 ans,M,True,Pays de la Loire,2023,2023,False
U7820688441618443761,45-49 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U1415372675614255300,50-54 ans,Non renseigné,False,Île-de-France,2023,2022,True
U4512336182976920308,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-1162523319900339764,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-8217445586851107897,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-940342799779023520,50-54 ans,M,True,Provence-Alpes-Côte d'Azur,2023,2022,True
U538779216946739364,35-39 ans,F,True,Île-de-France,2025,2025,False
U2875286279633742880,35-39 ans,M,True,Île-de-France,2022,2022,False
U4314452086701405144,40-44 ans,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U-8987169661703961939,30-34 ans,M,True,Île-de-France,2022,2022,False
U4948760658051250100,40-44 ans,M,True,Hauts-de-France,2022,2022,False
U-4063755304342838499,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U1018120428129959286,40-44 ans,F,True,Île-de-France,2023,2023,False
U5439720165683617222,45-49 ans,M,True,Île-de-France,2022,2022,False
U8206809844383616874,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U4410921623283131072,20-24 ans,M,True,Bretagne,2022,2022,False
U-5204238230496098047,40-44 ans,M,True,Centre-Val de Loire,2024,2024,False
U5943170355275049935,30-34 ans,M,True,Normandie,2025,2025,False
U-5299751778429764686,40-44 ans,M,True,Île-de-France,2023,2023,False
U1134766157862523611,50-54 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U9085092486159742862,40-44 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U-775928337155812546,45-49 ans,M,True,Hauts-de-France,2024,2024,False
U-5285664734744507056,20-24 ans,M,True,Nouvelle-Aquitaine,2025,2025,False
U7376037968360937202,35-39 ans,F,True,Île-de-France,2025,2024,True
U733152024622635436,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-2285790741378855568,45-49 ans,F,True,Île-de-France,2024,2024,False
U5359093883391526564,25-29 ans,Non renseigné,False,Grand Est,2023,2023,False
U8176511694734484598,50-54 ans,Non renseigné,False,Île-de-France,2025,2023,True
U2704197883492642674,60 ans ou plus,M,True,Île-de-France,2023,2023,False
U8061370779454398816,35-39 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U776067291534409951,35-39 ans,M,True,Île-de-France,2022,2022,False
U6039589520260764880,50-54 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-866849389588546511,30-34 ans,F,True,Île-de-France,2025,2023,True
U226317926091645833,30-34 ans,F,True,Hauts-de-France,2023,2023,False
U-2579201481824781196,25-29 ans,M,True,Île-de-France,2025,2025,False
U6249538099141716489,45-49 ans,M,True,Pays de la Loire,2023,2022,True
U-6851114709875550553,45-49 ans,F,True,Île-de-France,2023,2023,False
U2167050591753810665,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2925216305844074931,50-54 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U5182679820684617685,30-34 ans,Non renseigné,False,Île-de-France,2025,2025,False
U-6839620479066074451,40-44 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2384245157675896771,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U8363987176353540147,35-39 ans,M,True,Île-de-France,2023,2022,True
U-2792916173381227575,35-39 ans,F,True,Île-de-France,2022,2022,False
U-5354567960182846597,25-29 ans,M,True,Île-de-France,2022,2022,False
U7567482894647418643,45-49 ans,M,True,Hauts-de-France,2025,2025,False
U-6353680509380314516,25-29 ans,F,True,Île-de-France,2023,2023,False
U2740297622372455919,20-24 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U-2060268815375480156,25-29 ans,M,True,Île-de-France,2023,2023,False
U-7322734103470694680,35-39 ans,F,True,Occitanie,2025,2025,False
U-8642682912319855239,30-34 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U-5902566956119948125,30-34 ans,M,True,Île-de-France,2022,2022,False
U3635615436363467374,25-29 ans,F,True,Île-de-France,2022,2022,False
U2608563125886349583,25-29 ans,M,True,Occitanie,2025,2025,False
U-3938348459239262549,50-54 ans,F,True,Normandie,2023,2023,False
U4121629058597778649,35-39 ans,F,True,Île-de-France,2022,2022,False
U3577184192436935830,50-54 ans,M,True,Île-de-France,2022,2022,False
U-6260743134606976417,55-59 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U1720813574631206007,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-6784137335420864289,45-49 ans,M,True,Occitanie,2024,2024,False
U-6627853010364947541,35-39 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U4953151144186646530,35-39 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U-7141661488995634418,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7093516509940637045,35-39 ans,M,True,Île-de-France,2022,2022,False
U-6543309184691144401,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-8973273393512570598,25-29 ans,M,True,Occitanie,2022,2022,False
U6744338666838502327,45-49 ans,F,True,Île-de-France,2023,2022,True
U-1603714860089687527,35-39 ans,M,True,Normandie,2023,2023,False
U1253277845542547890,35-39 ans,M,True,Bourgogne-Franche-Comté,2024,2024,False
U-5685957072916803033,55-59 ans,M,True,Île-de-France,2023,2022,True
U8820364001985257899,25-29 ans,M,True,Île-de-France,2025,2025,False
U-7929145434667024796,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U-3249033092396246863,35-39 ans,M,True,Occitanie,2025,2025,False
U7128293074306612713,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-3453254088074329380,60 ans ou plus,Non renseigné,False,Île-de-France,2023,2023,False
U1530230093608987531,40-44 ans,M,True,Île-de-France,2022,2022,False
U3737651002344673894,50-54 ans,M,True,Hauts-de-France,2024,2024,False
U136309821797512175,30-34 ans,M,True,Île-de-France,2023,2023,False
U3844815067625252798,35-39 ans,M,True,Île-de-France,2023,2023,False
U8679471685726267033,35-39 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2023,2023,False
U3972400148247851630,35-39 ans,F,True,Île-de-France,2024,2024,False
U-1270820145257550137,40-44 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-3808805644366080268,35-39 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U-3417000749544662375,30-34 ans,Non renseigné,False,Occitanie,2022,2022,False
U7069338220840998383,30-34 ans,M,True,Île-de-France,2022,2022,False
U1786970856864605677,25-29 ans,F,True,Île-de-France,2024,2024,False
U-8534565187110205076,50-54 ans,Non renseigné,False,Hauts-de-France,2023,2023,False
U-2468096688296850010,30-34 ans,Non renseigné,False,Occitanie,2022,2022,False
U-1727815657255540595,35-39 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-1894354871918866366,20-24 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U692674470025102494,40-44 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U7795588645851387372,30-34 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-6742544998311641998,20-24 ans,F,True,Île-de-France,2022,2022,False
U-9142350863660324997,40-44 ans,Non renseigné,False,Normandie,2022,2022,False
U8537746240482827044,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-3330989144022804853,35-39 ans,M,True,Île-de-France,2025,2024,True
U3137087851490254370,30-34 ans,M,True,Île-de-France,2025,2025,False
U4244065857669825607,30-34 ans,M,True,Auvergne-Rhône-Alpes,2025,2023,True
U441461969540989081,55-59 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U-608090083378419991,30-34 ans,M,True,Hauts-de-France,2025,2023,True
U2986723210131728078,25-29 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U-2127607362749670588,40-44 ans,F,True,Île-de-France,2022,2022,False
U3904214812754555837,45-49 ans,Non renseigné,False,Île-de-France,2022,2022,False
U140751813152092077,35-39 ans,Non renseigné,False,Île-de-France,2023,2023,False
U7844133890457919858,45-49 ans,M,True,Hauts-de-France,2024,2022,True
U2181701941166128959,25-29 ans,M,True,Nouvelle-Aquitaine,2023,2022,True
U2508733340963117391,35-39 ans,M,True,Centre-Val de Loire,2024,2024,False
U4300205569215172093,30-34 ans,M,True,Occitanie,2022,2022,False
U3101936169404592878,50-54 ans,Non renseigné,False,Île-de-France,2022,2022,False
U878986500346708094,30-34 ans,M,True,Île-de-France,2023,2023,False
U12680175798597781,35-39 ans,Non renseigné,False,Hauts-de-France,2023,2023,False
U-5998951575466451593,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2075078000365845468,25-29 ans,F,True,Île-de-France,2025,2025,False
U-2562257399308439404,20-24 ans,M,True,Pays de la Loire,2024,2024,False
U1442531774024505487,35-39 ans,M,True,Occitanie,2025,2025,False
U-260631112164003212,60 ans ou plus,M,True,Île-de-France,2023,2023,False
U-4294355134307453866,30-34 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U9085281390364901116,25-29 ans,M,True,Normandie,2023,2023,False
U1270036185850901608,30-34 ans,M,True,Hauts-de-France,2023,2023,False
U-7746264293948341308,50-54 ans,F,True,Hauts-de-France,2022,2022,False
U1801005641640166095,45-49 ans,M,True,Grand Est,2024,2024,False
U-7714496972984436356,35-39 ans,F,True,Île-de-France,2025,2025,False
U-5131466007307855333,30-34 ans,M,True,Hauts-de-France,2025,2023,True
U-8187380919225793464,35-39 ans,M,True,Île-de-France,2023,2022,True
U7301302474480518134,40-44 ans,M,True,Île-de-France,2023,2023,False
U5058896106467668946,25-29 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-57730032401327994,25-29 ans,M,True,Île-de-France,2024,2023,True
U1437230147736147136,35-39 ans,M,True,Centre-Val de Loire,2024,2024,False
U597895357790450900,30-34 ans,F,True,Île-de-France,2022,2022,False
U7969265496688514050,40-44 ans,F,True,Île-de-France,2025,2025,False
U-101326351958819258,40-44 ans,Non renseigné,False,Île-de-France,2024,2023,True
U2859664268454261987,45-49 ans,M,True,Occitanie,2023,2023,False
U3216387637215292901,45-49 ans,M,True,Île-de-France,2022,2022,False
U-4795645077754475713,25-29 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-8495026056227524789,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U4545629959581806330,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U3968053534632724391,25-29 ans,M,True,Île-de-France,2024,2024,False
U-7801558353894570317,25-29 ans,M,True,Île-de-France,2022,2022,False
U4748855835760724857,40-44 ans,M,True,Hauts-de-France,2022,2022,False
U1804914983190985673,35-39 ans,Non renseigné,False,Bretagne,2022,2022,False
U-5722741202696869990,30-34 ans,F,True,Île-de-France,2022,2022,False
U-6494384559990432680,35-39 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U-2605948343460451997,25-29 ans,Non renseigné,False,Hauts-de-France,2023,2022,True
U-6724425549397295556,40-44 ans,Non renseigné,False,Île-de-France,2022,2022,False
U8221775569545413386,45-49 ans,Non renseigné,False,Normandie,2025,2025,False
U7299314885477669456,45-49 ans,F,True,Île-de-France,2024,2022,True
U-4808469287064440781,55-59 ans,F,True,Île-de-France,2024,2024,False
U403209264517034255,35-39 ans,F,True,Île-de-France,2023,2023,False
U5775307697140589331,30-34 ans,M,True,Grand Est,2022,2022,False
U8547931573460809970,25-29 ans,M,True,Île-de-France,2025,2024,True
U-341975069431500188,25-29 ans,F,True,Nouvelle-Aquitaine,2024,2024,False
U-7462725997175699894,45-49 ans,M,True,Île-de-France,2024,2024,False
U-1831275979481091100,30-34 ans,M,True,Bretagne,2025,2025,False
U6907254805957978320,35-39 ans,F,True,Occitanie,2025,2022,True
U6071290768865968339,25-29 ans,Non renseigné,False,Hauts-de-France,2024,2024,False
U3616269291870973542,40-44 ans,F,True,Île-de-France,2022,2022,False
U-5763884561183806609,25-29 ans,M,True,Île-de-France,2023,2023,False
U-4219292172526665121,40-44 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U-7415094970764810178,50-54 ans,M,True,Nouvelle-Aquitaine,2024,2024,False
U3490313422235589068,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-1149579714958310762,35-39 ans,M,True,Île-de-France,2022,2022,False
U593321576089987275,55-59 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-194702096297420897,40-44 ans,M,True,Nouvelle-Aquitaine,2025,2025,False
U8786992599160539316,35-39 ans,M,True,Grand Est,2024,2024,False
U-1673513848083183148,30-34 ans,F,True,Île-de-France,2025,2024,True
U-2955182378042110251,40-44 ans,M,True,Île-de-France,2022,2022,False
U2321547942340970467,50-54 ans,M,True,DROM,2022,2022,False
U-2634615202840508435,30-34 ans,M,True,Île-de-France,2022,2022,False
U-7759318419813125111,30-34 ans,M,True,Occitanie,2024,2022,True
U-8526201180971528260,30-34 ans,M,True,Occitanie,2023,2023,False
U7247987196741683313,40-44 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2023,2023,False
U7278549092643904066,30-34 ans,M,True,Île-de-France,2023,2023,False
U4679667199114036674,30-34 ans,M,True,Auvergne-Rhône-Alpes,2025,2024,True
U-2863655002264339658,30-34 ans,M,True,Hauts-de-France,2022,2022,False
U-5116023668416096774,40-44 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U-4437711004835401742,40-44 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-379131842641086144,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U8521002534253929679,35-39 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-4207826290469472677,35-39 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U-3987913334683657344,30-34 ans,M,True,Hauts-de-France,2025,2024,True
U204886373250655416,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U364567843830394953,30-34 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U-1628921278526487268,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U-1366329661546834525,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-2069375720981106540,25-29 ans,Non renseigné,False,Occitanie,2022,2022,False
U-3757450919071555885,55-59 ans,M,True,Grand Est,2023,2022,True
U-4614739344976957464,40-44 ans,F,True,Auvergne-Rhône-Alpes,2024,2024,False
U906589201936707347,30-34 ans,F,True,Île-de-France,2023,2023,False
U-315395955942035959,35-39 ans,M,True,Nouvelle-Aquitaine,2024,2022,True
U2803038824163269426,45-49 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U6176582845262559773,60 ans ou plus,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U-2710905836906397512,25-29 ans,M,True,Île-de-France,2024,2024,False
U-7717798064298692648,40-44 ans,M,True,Île-de-France,2023,2023,False
U-1648152246962646250,50-54 ans,Non renseigné,False,Île-de-France,2025,2022,True
U-4962316459045682709,40-44 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U5811043835467820946,35-39 ans,F,True,Hauts-de-France,2022,2022,False
